question_id,prompt,correct_answer,distractor
2829,"Q: Of the words ""snow"" and ""me"" which one has more letters?
A:",snow,me
2830,"Q: Of the words ""tired"" and ""pain"" which one has more letters?
A:",tired,pain
2831,"Q: Of the words ""old"" and ""file"" which one has more letters?
A:",file,old
2832,"Q: Of the words ""pig"" and ""history"" which one has more letters?
A:",history,pig
2833,"Q: Of the words ""quickly"" and ""drink"" which one has more letters?
A:",quickly,drink
2834,"Q: Of the words ""chemistry"" and ""head"" which one has more letters?
A:",chemistry,head
2835,"Q: Of the words ""bring"" and ""walk"" which one has more letters?
A:",bring,walk
2836,"Q: Of the words ""listen"" and ""love"" which one has more letters?
A:",listen,love
2837,"Q: Of the words ""bat"" and ""fresh"" which one has more letters?
A:",fresh,bat
2838,"Q: Of the words ""cream"" and ""various"" which one has more letters?
A:",various,cream
2839,"Q: Of the words ""bike"" and ""train"" which one has more letters?
A:",train,bike
2840,"Q: Of the words ""brain"" and ""police"" which one has more letters?
A:",police,brain
2841,"Q: Of the words ""carpet"" and ""sad"" which one has more letters?
A:",carpet,sad
2842,"Q: Of the words ""nurse"" and ""ham"" which one has more letters?
A:",nurse,ham
2843,"Q: Of the words ""mine"" and ""bridge"" which one has more letters?
A:",bridge,mine
2844,"Q: Of the words ""round"" and ""sit"" which one has more letters?
A:",round,sit
2845,"Q: Of the words ""next"" and ""sit"" which one has more letters?
A:",next,sit
2846,"Q: Of the words ""me"" and ""once"" which one has more letters?
A:",once,me
2847,"Q: Of the words ""at"" and ""hotel"" which one has more letters?
A:",hotel,at
2848,"Q: Of the words ""hour"" and ""stamp"" which one has more letters?
A:",stamp,hour
2849,"Q: Of the words ""lamp"" and ""who"" which one has more letters?
A:",lamp,who
2850,"Q: Of the words ""guitar"" and ""fun"" which one has more letters?
A:",guitar,fun
2851,"Q: Of the words ""what"" and ""monkey"" which one has more letters?
A:",monkey,what
2852,"Q: Of the words ""often"" and ""push"" which one has more letters?
A:",often,push
2853,"Q: Of the words ""toy"" and ""rain"" which one has more letters?
A:",rain,toy
2854,"Q: Of the words ""hope"" and ""chain"" which one has more letters?
A:",chain,hope
2855,"Q: Of the words ""subject"" and ""clown"" which one has more letters?
A:",subject,clown
2856,"Q: Of the words ""drive"" and ""fog"" which one has more letters?
A:",drive,fog
2857,"Q: Of the words ""grape"" and ""run"" which one has more letters?
A:",grape,run
2858,"Q: Of the words ""tea"" and ""sport"" which one has more letters?
A:",sport,tea
2859,"Q: Of the words ""their"" and ""gym"" which one has more letters?
A:",their,gym
2860,"Q: Of the words ""fact"" and ""table"" which one has more letters?
A:",table,fact
2861,"Q: Of the words ""enjoy"" and ""work"" which one has more letters?
A:",enjoy,work
2862,"Q: Of the words ""must"" and ""bad"" which one has more letters?
A:",must,bad
2863,"Q: Of the words ""actor"" and ""hockey"" which one has more letters?
A:",hockey,actor
2864,"Q: Of the words ""store"" and ""glad"" which one has more letters?
A:",store,glad
2865,"Q: Of the words ""answer"" and ""point"" which one has more letters?
A:",answer,point
2866,"Q: Of the words ""fork"" and ""her"" which one has more letters?
A:",fork,her
2867,"Q: Of the words ""sick"" and ""melon"" which one has more letters?
A:",melon,sick
2868,"Q: Of the words ""for"" and ""more"" which one has more letters?
A:",more,for
2869,"Q: Of the words ""guitar"" and ""at"" which one has more letters?
A:",guitar,at
2870,"Q: Of the words ""love"" and ""magic"" which one has more letters?
A:",magic,love
2871,"Q: Of the words ""pen"" and ""fish"" which one has more letters?
A:",fish,pen
2872,"Q: Of the words ""east"" and ""yours"" which one has more letters?
A:",yours,east
2873,"Q: Of the words ""hand"" and ""early"" which one has more letters?
A:",early,hand
2874,"Q: Of the words ""print"" and ""busy"" which one has more letters?
A:",print,busy
2875,"Q: Of the words ""myself"" and ""yeah"" which one has more letters?
A:",myself,yeah
2876,"Q: Of the words ""problem"" and ""make"" which one has more letters?
A:",problem,make
2877,"Q: Of the words ""birth"" and ""hit"" which one has more letters?
A:",birth,hit
2878,"Q: Of the words ""family"" and ""heavy"" which one has more letters?
A:",family,heavy
2879,"Q: Of the words ""math"" and ""tea"" which one has more letters?
A:",math,tea
2880,"Q: Of the words ""learn"" and ""type"" which one has more letters?
A:",learn,type
2881,"Q: Of the words ""love"" and ""horse"" which one has more letters?
A:",horse,love
2882,"Q: Of the words ""notice"" and ""knife"" which one has more letters?
A:",notice,knife
2883,"Q: Of the words ""friendly"" and ""bike"" which one has more letters?
A:",friendly,bike
2884,"Q: Of the words ""far"" and ""smoke"" which one has more letters?
A:",smoke,far
2885,"Q: Of the words ""dream"" and ""fair"" which one has more letters?
A:",dream,fair
2886,"Q: Of the words ""wet"" and ""holiday"" which one has more letters?
A:",holiday,wet
2887,"Q: Of the words ""hospital"" and ""mosque"" which one has more letters?
A:",hospital,mosque
2888,"Q: Of the words ""type"" and ""kitchen"" which one has more letters?
A:",kitchen,type
2889,"Q: Of the words ""lose"" and ""our"" which one has more letters?
A:",lose,our
2890,"Q: Of the words ""forest"" and ""give"" which one has more letters?
A:",forest,give
2891,"Q: Of the words ""things"" and ""sock"" which one has more letters?
A:",things,sock
2892,"Q: Of the words ""win"" and ""mouth"" which one has more letters?
A:",mouth,win
2893,"Q: Of the words ""long"" and ""uniform"" which one has more letters?
A:",uniform,long
2894,"Q: Of the words ""bike"" and ""age"" which one has more letters?
A:",bike,age
2895,"Q: Of the words ""brush"" and ""walking"" which one has more letters?
A:",walking,brush
2896,"Q: Of the words ""an"" and ""nice"" which one has more letters?
A:",nice,an
2897,"Q: Of the words ""silver"" and ""job"" which one has more letters?
A:",silver,job
2898,"Q: Of the words ""strong"" and ""often"" which one has more letters?
A:",strong,often
2899,"Q: Of the words ""question"" and ""disco"" which one has more letters?
A:",question,disco
2900,"Q: Of the words ""cry"" and ""blond"" which one has more letters?
A:",blond,cry
2901,"Q: Of the words ""fan"" and ""very"" which one has more letters?
A:",very,fan
2902,"Q: Of the words ""those"" and ""draw"" which one has more letters?
A:",those,draw
2903,"Q: Of the words ""he"" and ""milk"" which one has more letters?
A:",milk,he
2904,"Q: Of the words ""hit"" and ""down"" which one has more letters?
A:",down,hit
2905,"Q: Of the words ""friend"" and ""piano"" which one has more letters?
A:",friend,piano
2906,"Q: Of the words ""whole"" and ""sink"" which one has more letters?
A:",whole,sink
2907,"Q: Of the words ""modern"" and ""old"" which one has more letters?
A:",modern,old
2908,"Q: Of the words ""storm"" and ""park"" which one has more letters?
A:",storm,park
2909,"Q: Of the words ""alone"" and ""put"" which one has more letters?
A:",alone,put
2910,"Q: Of the words ""new"" and ""paint"" which one has more letters?
A:",paint,new
2911,"Q: Of the words ""site"" and ""player"" which one has more letters?
A:",player,site
2912,"Q: Of the words ""outside"" and ""bring"" which one has more letters?
A:",outside,bring
2913,"Q: Of the words ""not"" and ""glove"" which one has more letters?
A:",glove,not
2914,"Q: Of the words ""now"" and ""love"" which one has more letters?
A:",love,now
2915,"Q: Of the words ""market"" and ""ago"" which one has more letters?
A:",market,ago
2916,"Q: Of the words ""cover"" and ""know"" which one has more letters?
A:",cover,know
2917,"Q: Of the words ""player"" and ""liter"" which one has more letters?
A:",player,liter
2918,"Q: Of the words ""player"" and ""oh"" which one has more letters?
A:",player,oh
2919,"Q: Of the words ""leg"" and ""bear"" which one has more letters?
A:",bear,leg
2920,"Q: Of the words ""who"" and ""until"" which one has more letters?
A:",until,who
2921,"Q: Of the words ""cloud"" and ""find"" which one has more letters?
A:",cloud,find
2922,"Q: Of the words ""golden"" and ""bank"" which one has more letters?
A:",golden,bank
2923,"Q: Of the words ""guy"" and ""build"" which one has more letters?
A:",build,guy
2924,"Q: Of the words ""ask"" and ""menu"" which one has more letters?
A:",menu,ask
2925,"Q: Of the words ""steal"" and ""slow"" which one has more letters?
A:",steal,slow
2926,"Q: Of the words ""date"" and ""friendly"" which one has more letters?
A:",friendly,date
2927,"Q: Of the words ""lunch"" and ""sink"" which one has more letters?
A:",lunch,sink
2928,"Q: Of the words ""eat"" and ""help"" which one has more letters?
A:",help,eat
2929,"Q: Of the words ""flight"" and ""guest"" which one has more letters?
A:",flight,guest
2930,"Q: Of the words ""chair"" and ""girl"" which one has more letters?
A:",chair,girl
2931,"Q: Of the words ""world"" and ""soft"" which one has more letters?
A:",world,soft
2932,"Q: Of the words ""top"" and ""along"" which one has more letters?
A:",along,top
2933,"Q: Of the words ""soul"" and ""machine"" which one has more letters?
A:",machine,soul
2934,"Q: Of the words ""model"" and ""half"" which one has more letters?
A:",model,half
2935,"Q: Of the words ""beard"" and ""hot"" which one has more letters?
A:",beard,hot
2936,"Q: Of the words ""uniform"" and ""cry"" which one has more letters?
A:",uniform,cry
2937,"Q: Of the words ""chair"" and ""save"" which one has more letters?
A:",chair,save
2938,"Q: Of the words ""famous"" and ""quick"" which one has more letters?
A:",famous,quick
2939,"Q: Of the words ""yet"" and ""question"" which one has more letters?
A:",question,yet
2940,"Q: Of the words ""friendly"" and ""soup"" which one has more letters?
A:",friendly,soup
2941,"Q: Of the words ""jacket"" and ""mouth"" which one has more letters?
A:",jacket,mouth
2942,"Q: Of the words ""card"" and ""delay"" which one has more letters?
A:",delay,card
2943,"Q: Of the words ""closed"" and ""case"" which one has more letters?
A:",closed,case
2944,"Q: Of the words ""bother"" and ""thin"" which one has more letters?
A:",bother,thin
2945,"Q: Of the words ""copy"" and ""scarf"" which one has more letters?
A:",scarf,copy
2946,"Q: Of the words ""get"" and ""second"" which one has more letters?
A:",second,get
2947,"Q: Of the words ""large"" and ""bath"" which one has more letters?
A:",large,bath
2948,"Q: Of the words ""month"" and ""low"" which one has more letters?
A:",month,low
2949,"Q: Of the words ""year"" and ""clean"" which one has more letters?
A:",clean,year
2950,"Q: Of the words ""year"" and ""skirt"" which one has more letters?
A:",skirt,year
2951,"Q: Of the words ""leg"" and ""yeah"" which one has more letters?
A:",yeah,leg
2952,"Q: Of the words ""face"" and ""old"" which one has more letters?
A:",face,old
2953,"Q: Of the words ""husband"" and ""bag"" which one has more letters?
A:",husband,bag
2954,"Q: Of the words ""desk"" and ""mother"" which one has more letters?
A:",mother,desk
2955,"Q: Of the words ""nice"" and ""plant"" which one has more letters?
A:",plant,nice
2956,"Q: Of the words ""outside"" and ""by"" which one has more letters?
A:",outside,by
2957,"Q: Of the words ""drink"" and ""myself"" which one has more letters?
A:",myself,drink
2958,"Q: Of the words ""store"" and ""real"" which one has more letters?
A:",store,real
2959,"Q: Of the words ""thin"" and ""world"" which one has more letters?
A:",world,thin
2960,"Q: Of the words ""hard"" and ""twice"" which one has more letters?
A:",twice,hard
2961,"Q: Of the words ""listen"" and ""card"" which one has more letters?
A:",listen,card
2962,"Q: Of the words ""cola"" and ""clear"" which one has more letters?
A:",clear,cola
2963,"Q: Of the words ""put"" and ""real"" which one has more letters?
A:",real,put
2964,"Q: Of the words ""extra"" and ""polite"" which one has more letters?
A:",polite,extra
2965,"Q: Of the words ""bear"" and ""family"" which one has more letters?
A:",family,bear
2966,"Q: Of the words ""birthday"" and ""name"" which one has more letters?
A:",birthday,name
2967,"Q: Of the words ""listen"" and ""pray"" which one has more letters?
A:",listen,pray
2968,"Q: Of the words ""extra"" and ""hit"" which one has more letters?
A:",extra,hit
2969,"Q: Of the words ""ocean"" and ""plastic"" which one has more letters?
A:",plastic,ocean
2970,"Q: Of the words ""another"" and ""sort"" which one has more letters?
A:",another,sort
2971,"Q: Of the words ""place"" and ""toe"" which one has more letters?
A:",place,toe
2972,"Q: Of the words ""double"" and ""her"" which one has more letters?
A:",double,her
2973,"Q: Of the words ""of"" and ""nature"" which one has more letters?
A:",nature,of
2974,"Q: Of the words ""hat"" and ""note"" which one has more letters?
A:",note,hat
2975,"Q: Of the words ""bowl"" and ""knife"" which one has more letters?
A:",knife,bowl
2976,"Q: Of the words ""shower"" and ""keyboard"" which one has more letters?
A:",keyboard,shower
2977,"Q: Of the words ""wild"" and ""mouse"" which one has more letters?
A:",mouse,wild
2978,"Q: Of the words ""duck"" and ""quiet"" which one has more letters?
A:",quiet,duck
2979,"Q: Of the words ""today"" and ""sofa"" which one has more letters?
A:",today,sofa
2980,"Q: Of the words ""opera"" and ""than"" which one has more letters?
A:",opera,than
2981,"Q: Of the words ""she"" and ""pack"" which one has more letters?
A:",pack,she
2982,"Q: Of the words ""road"" and ""friend"" which one has more letters?
A:",friend,road
2983,"Q: Of the words ""side"" and ""sugar"" which one has more letters?
A:",sugar,side
2984,"Q: Of the words ""fun"" and ""body"" which one has more letters?
A:",body,fun
2985,"Q: Of the words ""fail"" and ""above"" which one has more letters?
A:",above,fail
2986,"Q: Of the words ""bread"" and ""strong"" which one has more letters?
A:",strong,bread
2987,"Q: Of the words ""fly"" and ""orange"" which one has more letters?
A:",orange,fly
2988,"Q: Of the words ""oh"" and ""skating"" which one has more letters?
A:",skating,oh
2989,"Q: Of the words ""pet"" and ""table"" which one has more letters?
A:",table,pet
2990,"Q: Of the words ""thing"" and ""go"" which one has more letters?
A:",thing,go
