question_id,prompt,correct_answer,distractor
2708,"Q: Of the words ""mango"" and ""stick"", which one rhymes with ""quick""?
A:",stick,mango
2709,"Q: Of the words ""twice"" and ""achievement"", which one rhymes with ""price""?
A:",twice,achievement
2710,"Q: Of the words ""area"" and ""kit"", which one rhymes with ""fit""?
A:",kit,area
2711,"Q: Of the words ""attach"" and ""follow"", which one rhymes with ""match""?
A:",attach,follow
2712,"Q: Of the words ""grandson"" and ""share"", which one rhymes with ""bear""?
A:",share,grandson
2713,"Q: Of the words ""compare"" and ""brochure"", which one rhymes with ""hair""?
A:",compare,brochure
2714,"Q: Of the words ""favor"" and ""rough"", which one rhymes with ""stuff""?
A:",rough,favor
2715,"Q: Of the words ""pot"" and ""baseball"", which one rhymes with ""hot""?
A:",pot,baseball
2716,"Q: Of the words ""clock"" and ""flag"", which one rhymes with ""drag""?
A:",flag,clock
2717,"Q: Of the words ""section"" and ""beautifully"", which one rhymes with ""correction""?
A:",section,beautifully
2718,"Q: Of the words ""shelf"" and ""dinner"", which one rhymes with ""beginner""?
A:",dinner,shelf
2719,"Q: Of the words ""silk"" and ""complete"", which one rhymes with ""compete""?
A:",complete,silk
2720,"Q: Of the words ""should"" and ""previously"", which one rhymes with ""would""?
A:",should,previously
2721,"Q: Of the words ""might"" and ""pump"", which one rhymes with ""height""?
A:",might,pump
2722,"Q: Of the words ""promote"" and ""no"", which one rhymes with ""go""?
A:",no,promote
2723,"Q: Of the words ""advanced"" and ""dream"", which one rhymes with ""cream""?
A:",dream,advanced
2724,"Q: Of the words ""share"" and ""underline"", which one rhymes with ""pear""?
A:",share,underline
2725,"Q: Of the words ""tip"" and ""invention"", which one rhymes with ""slip""?
A:",tip,invention
2726,"Q: Of the words ""blood"" and ""about"", which one rhymes with ""flood""?
A:",blood,about
2727,"Q: Of the words ""chance"" and ""pure"", which one rhymes with ""dance""?
A:",chance,pure
2728,"Q: Of the words ""sightseeing"" and ""youth"", which one rhymes with ""skiing""?
A:",sightseeing,youth
2729,"Q: Of the words ""curtain"" and ""jam"", which one rhymes with ""tram""?
A:",jam,curtain
2730,"Q: Of the words ""daughter"" and ""exactly"", which one rhymes with ""water""?
A:",daughter,exactly
2731,"Q: Of the words ""area"" and ""cable"", which one rhymes with ""label""?
A:",cable,area
2732,"Q: Of the words ""we"" and ""same"", which one rhymes with ""frame""?
A:",same,we
2733,"Q: Of the words ""bridge"" and ""hall"", which one rhymes with ""ball""?
A:",hall,bridge
2734,"Q: Of the words ""phone"" and ""crash"", which one rhymes with ""cash""?
A:",crash,phone
2735,"Q: Of the words ""shirt"" and ""street"", which one rhymes with ""dirt""?
A:",shirt,street
2736,"Q: Of the words ""fast"" and ""cricket"", which one rhymes with ""last""?
A:",fast,cricket
2737,"Q: Of the words ""do"" and ""flag"", which one rhymes with ""drag""?
A:",flag,do
2738,"Q: Of the words ""cheek"" and ""worried"", which one rhymes with ""peak""?
A:",cheek,worried
2739,"Q: Of the words ""salary"" and ""cut"", which one rhymes with ""gallery""?
A:",salary,cut
2740,"Q: Of the words ""smell"" and ""tablet"", which one rhymes with ""unwell""?
A:",smell,tablet
2741,"Q: Of the words ""surf"" and ""explore"", which one rhymes with ""score""?
A:",explore,surf
2742,"Q: Of the words ""compete"" and ""photo"", which one rhymes with ""delete""?
A:",compete,photo
2743,"Q: Of the words ""bleed"" and ""conversation"", which one rhymes with ""need""?
A:",bleed,conversation
2744,"Q: Of the words ""lightly"" and ""bell"", which one rhymes with ""smell""?
A:",bell,lightly
2745,"Q: Of the words ""postpone"" and ""grass"", which one rhymes with ""unknown""?
A:",postpone,grass
2746,"Q: Of the words ""clean"" and ""west"", which one rhymes with ""stressed""?
A:",west,clean
2747,"Q: Of the words ""left"" and ""she"", which one rhymes with ""fee""?
A:",she,left
2748,"Q: Of the words ""photography"" and ""important"", which one rhymes with ""biography""?
A:",photography,important
2749,"Q: Of the words ""hopeful"" and ""post"", which one rhymes with ""coast""?
A:",post,hopeful
2750,"Q: Of the words ""private"" and ""shake"", which one rhymes with ""bake""?
A:",shake,private
2751,"Q: Of the words ""foot"" and ""conclusion"", which one rhymes with ""put""?
A:",foot,conclusion
2752,"Q: Of the words ""unhealthy"" and ""die"", which one rhymes with ""shy""?
A:",die,unhealthy
2753,"Q: Of the words ""phone"" and ""sociable"", which one rhymes with ""own""?
A:",phone,sociable
2754,"Q: Of the words ""girlfriend"" and ""spider"", which one rhymes with ""rider""?
A:",spider,girlfriend
2755,"Q: Of the words ""frame"" and ""woman"", which one rhymes with ""same""?
A:",frame,woman
2756,"Q: Of the words ""hostel"" and ""believe"", which one rhymes with ""achieve""?
A:",believe,hostel
2757,"Q: Of the words ""land"" and ""drama"", which one rhymes with ""hand""?
A:",land,drama
2758,"Q: Of the words ""chocolate"" and ""look"", which one rhymes with ""book""?
A:",look,chocolate
2759,"Q: Of the words ""sweater"" and ""tour"", which one rhymes with ""better""?
A:",sweater,tour
2760,"Q: Of the words ""pharmacy"" and ""very"", which one rhymes with ""ferry""?
A:",very,pharmacy
2761,"Q: Of the words ""winner"" and ""bike"", which one rhymes with ""beginner""?
A:",winner,bike
2762,"Q: Of the words ""slip"" and ""player"", which one rhymes with ""trip""?
A:",slip,player
2763,"Q: Of the words ""pull"" and ""diploma"", which one rhymes with ""full""?
A:",pull,diploma
2764,"Q: Of the words ""wide"" and ""heat"", which one rhymes with ""beat""?
A:",heat,wide
2765,"Q: Of the words ""brilliant"" and ""path"", which one rhymes with ""math""?
A:",path,brilliant
2766,"Q: Of the words ""need"" and ""routine"", which one rhymes with ""scene""?
A:",routine,need
2767,"Q: Of the words ""tasty"" and ""prince"", which one rhymes with ""since""?
A:",prince,tasty
2768,"Q: Of the words ""tent"" and ""sew"", which one rhymes with ""percent""?
A:",tent,sew
2769,"Q: Of the words ""spill"" and ""try"", which one rhymes with ""goodbye""?
A:",try,spill
2770,"Q: Of the words ""pin"" and ""cable"", which one rhymes with ""begin""?
A:",pin,cable
2771,"Q: Of the words ""fair"" and ""girl"", which one rhymes with ""hair""?
A:",fair,girl
2772,"Q: Of the words ""another"" and ""plane"", which one rhymes with ""stain""?
A:",plane,another
2773,"Q: Of the words ""plain"" and ""list"", which one rhymes with ""main""?
A:",plain,list
2774,"Q: Of the words ""pants"" and ""ship"", which one rhymes with ""slip""?
A:",ship,pants
2775,"Q: Of the words ""act"" and ""sun"", which one rhymes with ""son""?
A:",sun,act
2776,"Q: Of the words ""tiny"" and ""map"", which one rhymes with ""shiny""?
A:",tiny,map
2777,"Q: Of the words ""sum"" and ""healthy"", which one rhymes with ""come""?
A:",sum,healthy
2778,"Q: Of the words ""wood"" and ""city"", which one rhymes with ""pretty""?
A:",city,wood
2779,"Q: Of the words ""east"" and ""folk"", which one rhymes with ""smoke""?
A:",folk,east
2780,"Q: Of the words ""upstairs"" and ""yellow"", which one rhymes with ""downstairs""?
A:",upstairs,yellow
2781,"Q: Of the words ""stress"" and ""shelf"", which one rhymes with ""mess""?
A:",stress,shelf
2782,"Q: Of the words ""shop"" and ""mail"", which one rhymes with ""stop""?
A:",shop,mail
2783,"Q: Of the words ""invention"" and ""lunch"", which one rhymes with ""mention""?
A:",invention,lunch
2784,"Q: Of the words ""north"" and ""reach"", which one rhymes with ""beach""?
A:",reach,north
2785,"Q: Of the words ""teacher"" and ""ask"", which one rhymes with ""creature""?
A:",teacher,ask
2786,"Q: Of the words ""study"" and ""weigh"", which one rhymes with ""display""?
A:",weigh,study
2787,"Q: Of the words ""expensive"" and ""wall"", which one rhymes with ""baseball""?
A:",wall,expensive
2788,"Q: Of the words ""confusing"" and ""peak"", which one rhymes with ""amusing""?
A:",confusing,peak
2789,"Q: Of the words ""delete"" and ""rent"", which one rhymes with ""percent""?
A:",rent,delete
2790,"Q: Of the words ""shower"" and ""powder"", which one rhymes with ""flower""?
A:",shower,powder
2791,"Q: Of the words ""offense"" and ""toothbrush"", which one rhymes with ""sense""?
A:",offense,toothbrush
2792,"Q: Of the words ""bell"" and ""careful"", which one rhymes with ""sell""?
A:",bell,careful
2793,"Q: Of the words ""bleed"" and ""cartoon"", which one rhymes with ""speed""?
A:",bleed,cartoon
2794,"Q: Of the words ""shine"" and ""phone"", which one rhymes with ""alone""?
A:",phone,shine
2795,"Q: Of the words ""virus"" and ""spell"", which one rhymes with ""unwell""?
A:",spell,virus
2796,"Q: Of the words ""sense"" and ""young"", which one rhymes with ""tense""?
A:",sense,young
2797,"Q: Of the words ""steak"" and ""knit"", which one rhymes with ""hit""?
A:",knit,steak
2798,"Q: Of the words ""earth"" and ""competition"", which one rhymes with ""birth""?
A:",earth,competition
2799,"Q: Of the words ""technique"" and ""partner"", which one rhymes with ""weak""?
A:",technique,partner
2800,"Q: Of the words ""interrupt"" and ""kilo"", which one rhymes with ""pillow""?
A:",kilo,interrupt
2801,"Q: Of the words ""sleep"" and ""beef"", which one rhymes with ""thief""?
A:",beef,sleep
2802,"Q: Of the words ""maybe"" and ""war"", which one rhymes with ""baby""?
A:",maybe,war
2803,"Q: Of the words ""past"" and ""clever"", which one rhymes with ""last""?
A:",past,clever
2804,"Q: Of the words ""knife"" and ""zone"", which one rhymes with ""wife""?
A:",knife,zone
2805,"Q: Of the words ""mouse"" and ""mean"", which one rhymes with ""routine""?
A:",mean,mouse
2806,"Q: Of the words ""rescue"" and ""greet"", which one rhymes with ""defeat""?
A:",greet,rescue
2807,"Q: Of the words ""install"" and ""match"", which one rhymes with ""attach""?
A:",match,install
2808,"Q: Of the words ""past"" and ""cooking"", which one rhymes with ""fast""?
A:",past,cooking
2809,"Q: Of the words ""any"" and ""custom"", which one rhymes with ""penny""?
A:",any,custom
2810,"Q: Of the words ""care"" and ""mention"", which one rhymes with ""invention""?
A:",mention,care
2811,"Q: Of the words ""poster"" and ""owe"", which one rhymes with ""ago""?
A:",owe,poster
2812,"Q: Of the words ""winner"" and ""ring"", which one rhymes with ""wing""?
A:",ring,winner
2813,"Q: Of the words ""sail"" and ""catch"", which one rhymes with ""match""?
A:",catch,sail
2814,"Q: Of the words ""guide"" and ""lake"", which one rhymes with ""steak""?
A:",lake,guide
2815,"Q: Of the words ""me"" and ""bay"", which one rhymes with ""delay""?
A:",bay,me
2816,"Q: Of the words ""nose"" and ""story"", which one rhymes with ""rose""?
A:",nose,story
2817,"Q: Of the words ""shape"" and ""case"", which one rhymes with ""space""?
A:",case,shape
2818,"Q: Of the words ""spot"" and ""individual"", which one rhymes with ""not""?
A:",spot,individual
2819,"Q: Of the words ""kangaroo"" and ""curtain"", which one rhymes with ""you""?
A:",kangaroo,curtain
2820,"Q: Of the words ""sports"" and ""hunt"", which one rhymes with ""shorts""?
A:",sports,hunt
2821,"Q: Of the words ""yellow"" and ""promote"", which one rhymes with ""throat""?
A:",promote,yellow
2822,"Q: Of the words ""transportation"" and ""shop"", which one rhymes with ""stop""?
A:",shop,transportation
2823,"Q: Of the words ""backpack"" and ""examination"", which one rhymes with ""celebration""?
A:",examination,backpack
2824,"Q: Of the words ""web"" and ""tiny"", which one rhymes with ""shiny""?
A:",tiny,web
2825,"Q: Of the words ""add"" and ""wash"", which one rhymes with ""dad""?
A:",add,wash
2826,"Q: Of the words ""airline"" and ""cartoon"", which one rhymes with ""noon""?
A:",cartoon,airline
2827,"Q: Of the words ""zoo"" and ""granny"", which one rhymes with ""kangaroo""?
A:",zoo,granny
2828,"Q: Of the words ""congratulations"" and ""create"", which one rhymes with ""great""?
A:",create,congratulations
2829,"Q: Of the words ""clearly"" and ""unwell"", which one rhymes with ""bell""?
A:",unwell,clearly
2830,"Q: Of the words ""registration"" and ""boot"", which one rhymes with ""flute""?
A:",boot,registration
2831,"Q: Of the words ""clear"" and ""buyer"", which one rhymes with ""tire""?
A:",buyer,clear
2832,"Q: Of the words ""unimportant"" and ""make"", which one rhymes with ""lake""?
A:",make,unimportant
2833,"Q: Of the words ""lamb"" and ""money"", which one rhymes with ""ham""?
A:",lamb,money
2834,"Q: Of the words ""snow"" and ""yeah"", which one rhymes with ""owe""?
A:",snow,yeah
2835,"Q: Of the words ""hopeless"" and ""chef"", which one rhymes with ""deaf""?
A:",chef,hopeless
2836,"Q: Of the words ""disabled"" and ""prescription"", which one rhymes with ""description""?
A:",prescription,disabled
2837,"Q: Of the words ""cloud"" and ""small"", which one rhymes with ""stall""?
A:",small,cloud
2838,"Q: Of the words ""unwell"" and ""beat"", which one rhymes with ""meet""?
A:",beat,unwell
2839,"Q: Of the words ""banking"" and ""stuff"", which one rhymes with ""rough""?
A:",stuff,banking
2840,"Q: Of the words ""cheese"" and ""bicycle"", which one rhymes with ""disease""?
A:",cheese,bicycle
2841,"Q: Of the words ""fair"" and ""decide"", which one rhymes with ""ride""?
A:",decide,fair
2842,"Q: Of the words ""pig"" and ""dresser"", which one rhymes with ""professor""?
A:",dresser,pig
2843,"Q: Of the words ""tie"" and ""overnight"", which one rhymes with ""spy""?
A:",tie,overnight
2844,"Q: Of the words ""concentrate"" and ""part"", which one rhymes with ""heart""?
A:",part,concentrate
2845,"Q: Of the words ""understand"" and ""learn"", which one rhymes with ""turn""?
A:",learn,understand
2846,"Q: Of the words ""count"" and ""grow"", which one rhymes with ""owe""?
A:",grow,count
2847,"Q: Of the words ""first"" and ""punctuation"", which one rhymes with ""occupation""?
A:",punctuation,first
2848,"Q: Of the words ""writer"" and ""exhibition"", which one rhymes with ""intermission""?
A:",exhibition,writer
2849,"Q: Of the words ""repair"" and ""store"", which one rhymes with ""more""?
A:",store,repair
2850,"Q: Of the words ""mention"" and ""weak"", which one rhymes with ""speak""?
A:",weak,mention
2851,"Q: Of the words ""love"" and ""hit"", which one rhymes with ""above""?
A:",love,hit
2852,"Q: Of the words ""cliff"" and ""inform"", which one rhymes with ""perform""?
A:",inform,cliff
2853,"Q: Of the words ""feelings"" and ""map"", which one rhymes with ""rap""?
A:",map,feelings
2854,"Q: Of the words ""mood"" and ""singer"", which one rhymes with ""rude""?
A:",mood,singer
2855,"Q: Of the words ""angrily"" and ""start"", which one rhymes with ""smart""?
A:",start,angrily
2856,"Q: Of the words ""speech"" and ""cheek"", which one rhymes with ""each""?
A:",speech,cheek
2857,"Q: Of the words ""upstairs"" and ""champagne"", which one rhymes with ""complain""?
A:",champagne,upstairs
2858,"Q: Of the words ""instead"" and ""machine"", which one rhymes with ""routine""?
A:",machine,instead
2859,"Q: Of the words ""thriller"" and ""call"", which one rhymes with ""killer""?
A:",thriller,call
2860,"Q: Of the words ""kite"" and ""population"", which one rhymes with ""application""?
A:",population,kite
2861,"Q: Of the words ""glass"" and ""famous"", which one rhymes with ""pass""?
A:",glass,famous
2862,"Q: Of the words ""sky"" and ""possibility"", which one rhymes with ""nearby""?
A:",sky,possibility
2863,"Q: Of the words ""page"" and ""businesswoman"", which one rhymes with ""wage""?
A:",page,businesswoman
2864,"Q: Of the words ""vet"" and ""type"", which one rhymes with ""yet""?
A:",vet,type
2865,"Q: Of the words ""pleasant"" and ""attention"", which one rhymes with ""mention""?
A:",attention,pleasant
2866,"Q: Of the words ""lamp"" and ""file"", which one rhymes with ""pile""?
A:",file,lamp
2867,"Q: Of the words ""animated"" and ""bill"", which one rhymes with ""kill""?
A:",bill,animated
2868,"Q: Of the words ""souvenir"" and ""total"", which one rhymes with ""dear""?
A:",souvenir,total
2869,"Q: Of the words ""race"" and ""crowd"", which one rhymes with ""case""?
A:",race,crowd
