question_id,perturbation_id,prompt,correct_answer,distractor,correct
2543,178,"Given two words, determine which word comes first alphabetically.
Word 1: ""useful""
Word 2: ""comfortable""
Output:",comfortable,useful,1.0
2543,189,"Given two words, determine which one comes first alphabetically.
Word 1: ""comfortable""
Word 2: ""useful""
Output:",comfortable,useful,0.2
2543,203,"Write a sentence that includes two words and ask GPT-3 to determine which word comes first in alphabetical order.
Words: ""comfortable"" and ""useful""
Output:",comfortable,useful,1.0
2543,218,"Write a program that compares two words and returns the one that comes first when sorted alphabetically. Your program should take two words as input and output the word that comes first.
Word 1: ""useful""
Word 2: ""comfortable""
Output word:",comfortable,useful,0.95
2543,220,"Write a program that compares two words and outputs which one comes first in alphabetical order. Your program should take two words as input and output the word that comes first.
Word 1: ""comfortable""
Word 2: ""useful""
Output word:",comfortable,useful,1.0
2543,231,"Write a program that compares two words and determines which one comes first in alphabetical order.
Word 1: ""comfortable""
Word 2: ""useful""
Output:",comfortable,useful,1.0
2547,4,"Which word comes first in alphabetical order, ""insect"" or ""gate""?",gate,insect,1.0
2547,6,"Here's a rephrased prompt:
'''Q: Which word comes first in alphabetical order: ""gate"" or ""insect""?
A:'''",gate,insect,1.0
2547,10,"Which of the words ""insect"" and ""gate"" precedes the other in alphabetical order?",gate,insect,1.0
2547,36,"Please provide the alphabetical order of the words ""insect"" and ""gate"" and indicate which word comes first.",gate,insect,0.0
2547,48,"Which one of the following two words, ""gate"" and ""insect"", comes first alphabetically?",gate,insect,1.0
2547,73,"Between ""gate"" and ""insect"", which word appears first when listed alphabetically?",gate,insect,1.0
2547,79,"Which word is first in alphabetical order - ""gate"" or ""insect""?",gate,insect,0.0
2547,112,"Of the words ""insect"" and ""gate"", which word comes first in alphabetical order? Please use your refined vocabulary to provide your answer.",gate,insect,1.0
2547,120,"Which word comes first in alphabetical order, ""gate"" or ""insect""?",gate,insect,0.0
2547,128,"Which word comes before the other, ""gate"" or ""insect"", in alphabetical order?",gate,insect,0.0
2547,146,"Please determine the alphabetical order of the words ""gate"" and ""insect"", and identify which one comes first.",gate,insect,1.0
2547,164,"Which word is alphabetically first, ""gate"" or ""insect""?",gate,insect,0.0
2547,165,"Which word comes first in the alphabet, ""gate"" or ""insect""?",gate,insect,1.0
2547,168,"Which word would appear first in a dictionary, ""insect"" or ""gate""?",gate,insect,0.8
2547,183,"Please determine the alphabetical order of two given words.
Word 1: ""insect""
Word 2: ""gate""
The alphabetical order of the given words is:",gate,insect,1.0
2547,185,"Determine the alphabetical order of two given words and identify which one comes first. Please provide the two words separated by a comma.
Words: ""gate"", ""insect""
Output:",gate,insect,1.0
2547,196,"Please compare the two words alphabetically and determine which one comes first.
Word 1: ""insect""
Word 2: ""gate""
Output:",gate,insect,1.0
2547,216,"Write a program that compares two words and outputs which one comes first alphabetically.
Word 1: ""insect""
Word 2: ""gate""
Output:",gate,insect,0.95
2547,218,"Write a program that compares two words and returns the one that comes first when sorted alphabetically. Your program should take two words as input and output the word that comes first.
Word 1: ""insect""
Word 2: ""gate""
Output word:",gate,insect,1.0
2547,224,"Write a program that determines which of two given words comes first alphabetically. Your program should take two words as input and output the word that comes first in alphabetical order.
Word 1: ""gate""
Word 2: ""insect""
Output:",gate,insect,1.0
2565,22,"Which word between ""please"" and ""young"" comes first in alphabetical order?",please,young,1.0
2565,23,"Which of the two words ""young"" and ""please"" is listed first alphabetically?",please,young,1.0
2565,30,"Arrange the words ""please"" and ""young"" in alphabetical order and provide the word that comes first.",please,young,1.0
2565,48,"Which one of the following two words, ""young"" and ""please"", comes first alphabetically?",please,young,1.0
2565,57,"Arrange ""young"" and ""please"" in alphabetical order and tell me which one comes first.",please,young,1.0
2565,71,"Given the words ""please"" and ""young"", which comes first alphabetically?",please,young,1.0
2565,74,"Please determine the first word alphabetically between ""young"" and ""please"".",please,young,0.2
2565,75,"Which of the provided words comes first when arranged in alphabetical order: ""young"" or ""please""?",please,young,1.0
2565,89,"Which word comes first alphabetically: ""please"" or ""young""?",please,young,0.9
2565,91,"If ""young"" and ""please"" were to be ordered alphabetically, which one comes first?",please,young,1.0
2565,92,"Which one precedes the other in alphabetical order: ""young"" or ""please""?",please,young,1.0
2565,112,"Of the words ""young"" and ""please"", which word comes first in alphabetical order? Please use your refined vocabulary to provide your answer.",please,young,1.0
2565,115,"Out of ""please"" and ""young"", which word would appear first in alphabetical order?",please,young,1.0
2565,124,"Which word precedes the other in alphabetical order, ""young"" or ""please""?",please,young,1.0
2565,137,"Which word comes first alphabetically, ""please"" or ""young""?",please,young,1.0
2565,142,"In alphabetical order, which word precedes the other, ""please"" or ""young""?",please,young,1.0
2565,152,"Which word comes first alphabetically, ""young"" or ""please""?",please,young,1.0
2565,187,"Given two words, determine which one comes first alphabetically by comparing the first letter and proceeding through the word until a difference is found, or one word is completely alphabetically before the other.
Word 1: ""please""
Word 2: ""young""
Output:",please,young,1.0
2565,194,"Please determine which of the two given words comes first alphabetically.
Word 1: ""please""
Word 2: ""young""
Output:",please,young,1.0
2565,197,"Compare the alphabetical order of two words and determine which one comes first. The two words are represented by placeholders ""young"" and ""please"".
Which comes first alphabetically, ""young"" or ""please""?
Output:",please,young,1.0
2568,20,"Which of the two words, ""worry"" and ""health"", is alphabetically first?",health,worry,1.0
2568,48,"Which one of the following two words, ""worry"" and ""health"", comes first alphabetically?",health,worry,1.0
2568,55,"Determine which word comes first in alphabetical order: ""health"" or ""worry""",health,worry,1.0
2568,66,"Of the words ""health"" and ""worry"", which comes first alphabetically?",health,worry,1.0
2568,70,"Which of the words ""health"" and ""worry"" is the first one when arranged in alphabetical order?",health,worry,1.0
2568,76,"Out of the two presented words (""worry"" and ""health""), which is alphabetically smaller?",health,worry,1.0
2568,93,"Out of ""health"" and ""worry"", which comes first when arranged in alphabetical order?",health,worry,1.0
2568,107,"Of the words ""worry"" and ""health"", which one comes first alphabetically?",health,worry,0.95
2568,108,"Please specify which of the words ""health"" and ""worry"" appears first in alphabetical order.",health,worry,1.0
2568,127,"Which word comes first in alphabetical order, ""health"" or ""worry""?",health,worry,0.0
2568,133,"To put ""worry"" and ""health"" in order, which one comes first alphabetically?",health,worry,1.0
2568,142,"In alphabetical order, which word precedes the other, ""worry"" or ""health""?",health,worry,1.0
2568,155,"Between ""health"" and ""worry"", which word comes first alphabetically?",health,worry,1.0
2568,164,"Which word is alphabetically first, ""worry"" or ""health""?",health,worry,0.0
2568,171,"Please determine which of the following two words comes first in alphabetical order:
Word 1: ""worry""
Word 2: ""health""
Output:",health,worry,0.0
2568,174,"Given two words, determine which word comes first in alphabetical order.
Word 1: ""health""
Word 2: ""worry""
Output:",health,worry,1.0
2568,177,"Please determine which word comes first alphabetically out of the two given words.
Word 1: ""worry""
Word 2: ""health""
Output:",health,worry,1.0
2568,189,"Given two words, determine which one comes first alphabetically.
Word 1: ""health""
Word 2: ""worry""
Output:",health,worry,1.0
2568,209,"Given two words, determine which one comes earlier in alphabetical order.
Word 1: ""worry""
Word 2: ""health""
Output:",health,worry,0.0
2568,210,"Write a program that determines the alphabetical order of two given words. Your program should output the words in alphabetical order.
Word 1: ""health""
Word 2: ""worry""
Output: The words in alphabetical order are:",health,worry,1.0
2577,1,"Q: In an alphabetical order, which word comes first, ""ticket"" or ""when""?
A:",ticket,when,1.0
2577,12,"Which word appears first in alphabetical order, ""ticket"" or ""when""?",ticket,when,1.0
2577,34,"Please determine which of the two words, ""ticket"" and ""when"", appears first in alphabetical order.",ticket,when,1.0
2577,41,"Which word would come first in alphabetical order: ""ticket"" or ""when""?",ticket,when,0.0
2577,54,"Which of the words ""when"" and ""ticket"" comes first alphabetically?",ticket,when,1.0
2577,72,"Arrange ""when"" and ""ticket"" in alphabetical order. Which comes first?",ticket,when,0.0
2577,79,"Which word is first in alphabetical order - ""ticket"" or ""when""?",ticket,when,0.3
2577,91,"If ""when"" and ""ticket"" were to be ordered alphabetically, which one comes first?",ticket,when,1.0
2577,105,"Please indicate which of the words ""ticket"" and ""when"" appears first in alphabetical order.",ticket,when,1.0
2577,123,"Which word would appear first in a dictionary, ""when"" or ""ticket""?",ticket,when,0.9
2577,147,"Please determine which of the words ""when"" and ""ticket"" comes first in alphabetical order.",ticket,when,1.0
2577,150,Which of the words 'ticket' and 'when' comes first in alphabetical order?,ticket,when,1.0
2577,172,"Please determine which of the following two words comes first in alphabetical order: ""when"" or ""ticket"".
The word that comes first in alphabetical order is:",ticket,when,1.0
