question_id,prompt,correct_answer,distractor,correct
2568,"Q: Of the words ""health"" and ""worry"", which word comes first alphabetically?
A:",health,worry,0.2
2569,"Q: Of the words ""concert"" and ""pizza"", which word comes first alphabetically?
A:",concert,pizza,0.3
2570,"Q: Of the words ""mother"" and ""photograph"", which word comes first alphabetically?
A:",mother,photograph,0.2
2571,"Q: Of the words ""say"" and ""taxi"", which word comes first alphabetically?
A:",say,taxi,0.4
2572,"Q: Of the words ""queen"" and ""guide"", which word comes first alphabetically?
A:",guide,queen,0.25
2573,"Q: Of the words ""travel"" and ""engineer"", which word comes first alphabetically?
A:",engineer,travel,0.4
2574,"Q: Of the words ""thin"" and ""visitor"", which word comes first alphabetically?
A:",thin,visitor,0.0
2575,"Q: Of the words ""winner"" and ""question"", which word comes first alphabetically?
A:",question,winner,0.5
2576,"Q: Of the words ""all"" and ""put"", which word comes first alphabetically?
A:",all,put,0.65
2577,"Q: Of the words ""when"" and ""ticket"", which word comes first alphabetically?
A:",ticket,when,1.0
2578,"Q: Of the words ""then"" and ""nose"", which word comes first alphabetically?
A:",nose,then,0.85
2579,"Q: Of the words ""surprise"" and ""cabinet"", which word comes first alphabetically?
A:",cabinet,surprise,0.85
2580,"Q: Of the words ""tour"" and ""across"", which word comes first alphabetically?
A:",across,tour,0.3
2581,"Q: Of the words ""earring"" and ""pillow"", which word comes first alphabetically?
A:",earring,pillow,0.2
2582,"Q: Of the words ""wrong"" and ""possibly"", which word comes first alphabetically?
A:",possibly,wrong,0.1
2583,"Q: Of the words ""practice"" and ""easy"", which word comes first alphabetically?
A:",easy,practice,0.25
2584,"Q: Of the words ""himself"" and ""hot"", which word comes first alphabetically?
A:",himself,hot,0.6
2585,"Q: Of the words ""build"" and ""diploma"", which word comes first alphabetically?
A:",build,diploma,0.3
2586,"Q: Of the words ""music"" and ""beautiful"", which word comes first alphabetically?
A:",beautiful,music,0.5
2587,"Q: Of the words ""century"" and ""granddad"", which word comes first alphabetically?
A:",century,granddad,0.0
2588,"Q: Of the words ""restaurant"" and ""candy"", which word comes first alphabetically?
A:",candy,restaurant,0.0
2589,"Q: Of the words ""somebody"" and ""stomach"", which word comes first alphabetically?
A:",somebody,stomach,0.0
2590,"Q: Of the words ""spend"" and ""shout"", which word comes first alphabetically?
A:",shout,spend,0.8
2591,"Q: Of the words ""still"" and ""ruler"", which word comes first alphabetically?
A:",ruler,still,0.35
2592,"Q: Of the words ""comfortable"" and ""when"", which word comes first alphabetically?
A:",comfortable,when,0.35
2593,"Q: Of the words ""pair"" and ""climb"", which word comes first alphabetically?
A:",climb,pair,0.0
2594,"Q: Of the words ""cover"" and ""always"", which word comes first alphabetically?
A:",always,cover,0.05
2595,"Q: Of the words ""most"" and ""bad"", which word comes first alphabetically?
A:",bad,most,0.1
2596,"Q: Of the words ""mix"" and ""actor"", which word comes first alphabetically?
A:",actor,mix,0.85
2597,"Q: Of the words ""grandparent"" and ""address"", which word comes first alphabetically?
A:",address,grandparent,0.35
2598,"Q: Of the words ""save"" and ""cartoon"", which word comes first alphabetically?
A:",cartoon,save,0.5
2599,"Q: Of the words ""deck"" and ""course"", which word comes first alphabetically?
A:",course,deck,0.55
2600,"Q: Of the words ""foggy"" and ""try"", which word comes first alphabetically?
A:",foggy,try,0.4
2601,"Q: Of the words ""upstairs"" and ""mail"", which word comes first alphabetically?
A:",mail,upstairs,0.85
2602,"Q: Of the words ""twice"" and ""thank"", which word comes first alphabetically?
A:",thank,twice,0.15
2603,"Q: Of the words ""toothache"" and ""when"", which word comes first alphabetically?
A:",toothache,when,0.3
2604,"Q: Of the words ""listen"" and ""great"", which word comes first alphabetically?
A:",great,listen,0.2
2605,"Q: Of the words ""cover"" and ""pillow"", which word comes first alphabetically?
A:",cover,pillow,0.0
2606,"Q: Of the words ""honey"" and ""minute"", which word comes first alphabetically?
A:",honey,minute,0.0
2607,"Q: Of the words ""surprised"" and ""roommate"", which word comes first alphabetically?
A:",roommate,surprised,0.25
2608,"Q: Of the words ""stamp"" and ""possible"", which word comes first alphabetically?
A:",possible,stamp,0.15
2609,"Q: Of the words ""opposite"" and ""number"", which word comes first alphabetically?
A:",number,opposite,1.0
2610,"Q: Of the words ""handball"" and ""dressed"", which word comes first alphabetically?
A:",dressed,handball,0.35
2611,"Q: Of the words ""look"" and ""get"", which word comes first alphabetically?
A:",get,look,0.25
2612,"Q: Of the words ""cookie"" and ""time"", which word comes first alphabetically?
A:",cookie,time,0.3
2613,"Q: Of the words ""study"" and ""almost"", which word comes first alphabetically?
A:",almost,study,0.3
2614,"Q: Of the words ""unfortunately"" and ""average"", which word comes first alphabetically?
A:",average,unfortunately,0.45
2615,"Q: Of the words ""forest"" and ""document"", which word comes first alphabetically?
A:",document,forest,0.65
2616,"Q: Of the words ""till"" and ""song"", which word comes first alphabetically?
A:",song,till,0.5
2617,"Q: Of the words ""hers"" and ""by"", which word comes first alphabetically?
A:",by,hers,0.25
2618,"Q: Of the words ""crazy"" and ""trip"", which word comes first alphabetically?
A:",crazy,trip,0.2
2619,"Q: Of the words ""dance"" and ""supper"", which word comes first alphabetically?
A:",dance,supper,0.45
2620,"Q: Of the words ""describe"" and ""hard"", which word comes first alphabetically?
A:",describe,hard,0.85
2621,"Q: Of the words ""refrigerator"" and ""quiz"", which word comes first alphabetically?
A:",quiz,refrigerator,0.1
2622,"Q: Of the words ""ear"" and ""thank"", which word comes first alphabetically?
A:",ear,thank,0.45
2623,"Q: Of the words ""average"" and ""singer"", which word comes first alphabetically?
A:",average,singer,0.05
2624,"Q: Of the words ""train"" and ""fan"", which word comes first alphabetically?
A:",fan,train,0.3
2625,"Q: Of the words ""he"" and ""side"", which word comes first alphabetically?
A:",he,side,0.7
2626,"Q: Of the words ""company"" and ""read"", which word comes first alphabetically?
A:",company,read,0.5
2627,"Q: Of the words ""twice"" and ""there"", which word comes first alphabetically?
A:",there,twice,0.55
2628,"Q: Of the words ""attractive"" and ""surf"", which word comes first alphabetically?
A:",attractive,surf,0.75
2629,"Q: Of the words ""quickly"" and ""shelf"", which word comes first alphabetically?
A:",quickly,shelf,0.25
2630,"Q: Of the words ""coat"" and ""tree"", which word comes first alphabetically?
A:",coat,tree,0.2
2631,"Q: Of the words ""cabinet"" and ""age"", which word comes first alphabetically?
A:",age,cabinet,0.0
2632,"Q: Of the words ""famous"" and ""mushroom"", which word comes first alphabetically?
A:",famous,mushroom,0.35
2633,"Q: Of the words ""here"" and ""city"", which word comes first alphabetically?
A:",city,here,0.4
2634,"Q: Of the words ""real"" and ""more"", which word comes first alphabetically?
A:",more,real,0.2
2635,"Q: Of the words ""theater"" and ""stage"", which word comes first alphabetically?
A:",stage,theater,0.25
2636,"Q: Of the words ""speak"" and ""honey"", which word comes first alphabetically?
A:",honey,speak,0.5
2637,"Q: Of the words ""expensive"" and ""snack"", which word comes first alphabetically?
A:",expensive,snack,0.45
2638,"Q: Of the words ""subway"" and ""cabinet"", which word comes first alphabetically?
A:",cabinet,subway,0.45
2639,"Q: Of the words ""mom"" and ""jacket"", which word comes first alphabetically?
A:",jacket,mom,0.3
2640,"Q: Of the words ""hair"" and ""banking"", which word comes first alphabetically?
A:",banking,hair,0.8
2641,"Q: Of the words ""flight"" and ""red"", which word comes first alphabetically?
A:",flight,red,0.85
2642,"Q: Of the words ""this"" and ""heart"", which word comes first alphabetically?
A:",heart,this,0.7
2643,"Q: Of the words ""below"" and ""attractive"", which word comes first alphabetically?
A:",attractive,below,0.1
2644,"Q: Of the words ""battery"" and ""hockey"", which word comes first alphabetically?
A:",battery,hockey,0.25
2645,"Q: Of the words ""coat"" and ""somebody"", which word comes first alphabetically?
A:",coat,somebody,0.8
2646,"Q: Of the words ""museum"" and ""snake"", which word comes first alphabetically?
A:",museum,snake,0.65
2647,"Q: Of the words ""friendly"" and ""view"", which word comes first alphabetically?
A:",friendly,view,0.2
2648,"Q: Of the words ""everybody"" and ""face"", which word comes first alphabetically?
A:",everybody,face,0.3
2649,"Q: Of the words ""fast"" and ""tights"", which word comes first alphabetically?
A:",fast,tights,0.1
2650,"Q: Of the words ""blanket"" and ""fan"", which word comes first alphabetically?
A:",blanket,fan,0.25
2651,"Q: Of the words ""be"" and ""even"", which word comes first alphabetically?
A:",be,even,0.5
2652,"Q: Of the words ""camp"" and ""everywhere"", which word comes first alphabetically?
A:",camp,everywhere,0.35
2653,"Q: Of the words ""hobby"" and ""year"", which word comes first alphabetically?
A:",hobby,year,0.25
2654,"Q: Of the words ""yet"" and ""both"", which word comes first alphabetically?
A:",both,yet,0.65
2655,"Q: Of the words ""also"" and ""helicopter"", which word comes first alphabetically?
A:",also,helicopter,0.55
2656,"Q: Of the words ""fill"" and ""perfume"", which word comes first alphabetically?
A:",fill,perfume,0.3
2657,"Q: Of the words ""customer"" and ""enjoy"", which word comes first alphabetically?
A:",customer,enjoy,0.55
2658,"Q: Of the words ""earn"" and ""your"", which word comes first alphabetically?
A:",earn,your,0.35
2659,"Q: Of the words ""plan"" and ""cry"", which word comes first alphabetically?
A:",cry,plan,0.05
2660,"Q: Of the words ""boring"" and ""think"", which word comes first alphabetically?
A:",boring,think,0.0
2661,"Q: Of the words ""train"" and ""things"", which word comes first alphabetically?
A:",things,train,0.0
2662,"Q: Of the words ""accident"" and ""exciting"", which word comes first alphabetically?
A:",accident,exciting,0.6
2663,"Q: Of the words ""pepper"" and ""surprised"", which word comes first alphabetically?
A:",pepper,surprised,0.0
2664,"Q: Of the words ""space"" and ""swim"", which word comes first alphabetically?
A:",space,swim,0.85
2665,"Q: Of the words ""throw"" and ""sun"", which word comes first alphabetically?
A:",sun,throw,0.7
2666,"Q: Of the words ""order"" and ""surprise"", which word comes first alphabetically?
A:",order,surprise,0.4
2667,"Q: Of the words ""thin"" and ""sunglasses"", which word comes first alphabetically?
A:",sunglasses,thin,0.25
2668,"Q: Of the words ""ever"" and ""dad"", which word comes first alphabetically?
A:",dad,ever,0.95
2669,"Q: Of the words ""average"" and ""under"", which word comes first alphabetically?
A:",average,under,0.2
2670,"Q: Of the words ""meet"" and ""exciting"", which word comes first alphabetically?
A:",exciting,meet,0.15
2671,"Q: Of the words ""fall"" and ""pleased"", which word comes first alphabetically?
A:",fall,pleased,0.0
2672,"Q: Of the words ""plastic"" and ""sure"", which word comes first alphabetically?
A:",plastic,sure,0.7
2673,"Q: Of the words ""project"" and ""piece"", which word comes first alphabetically?
A:",piece,project,0.75
2674,"Q: Of the words ""plastic"" and ""actor"", which word comes first alphabetically?
A:",actor,plastic,0.8
2675,"Q: Of the words ""excellent"" and ""jelly"", which word comes first alphabetically?
A:",excellent,jelly,0.1
2676,"Q: Of the words ""earring"" and ""river"", which word comes first alphabetically?
A:",earring,river,0.7
2677,"Q: Of the words ""repeat"" and ""playground"", which word comes first alphabetically?
A:",playground,repeat,0.8
2678,"Q: Of the words ""not"" and ""surf"", which word comes first alphabetically?
A:",not,surf,0.75
2679,"Q: Of the words ""long"" and ""shop"", which word comes first alphabetically?
A:",long,shop,0.05
2680,"Q: Of the words ""geography"" and ""exercise"", which word comes first alphabetically?
A:",exercise,geography,0.3
2681,"Q: Of the words ""black"" and ""even"", which word comes first alphabetically?
A:",black,even,0.2
2682,"Q: Of the words ""his"" and ""cup"", which word comes first alphabetically?
A:",cup,his,0.05
2683,"Q: Of the words ""adult"" and ""sweater"", which word comes first alphabetically?
A:",adult,sweater,0.7
2684,"Q: Of the words ""yourself"" and ""straight"", which word comes first alphabetically?
A:",straight,yourself,0.5
2685,"Q: Of the words ""street"" and ""surf"", which word comes first alphabetically?
A:",street,surf,0.8
2686,"Q: Of the words ""need"" and ""fantastic"", which word comes first alphabetically?
A:",fantastic,need,0.0
2687,"Q: Of the words ""die"" and ""fast"", which word comes first alphabetically?
A:",die,fast,0.5
2688,"Q: Of the words ""next"" and ""worst"", which word comes first alphabetically?
A:",next,worst,0.2
2689,"Q: Of the words ""teenager"" and ""school"", which word comes first alphabetically?
A:",school,teenager,0.25
2690,"Q: Of the words ""magazine"" and ""sugar"", which word comes first alphabetically?
A:",magazine,sugar,0.25
2691,"Q: Of the words ""visit"" and ""easily"", which word comes first alphabetically?
A:",easily,visit,0.3
2692,"Q: Of the words ""start"" and ""mail"", which word comes first alphabetically?
A:",mail,start,0.55
2693,"Q: Of the words ""card"" and ""bus"", which word comes first alphabetically?
A:",bus,card,0.0
2694,"Q: Of the words ""dream"" and ""temperature"", which word comes first alphabetically?
A:",dream,temperature,0.25
2695,"Q: Of the words ""hand"" and ""example"", which word comes first alphabetically?
A:",example,hand,0.25
2696,"Q: Of the words ""liter"" and ""studies"", which word comes first alphabetically?
A:",liter,studies,0.05
2697,"Q: Of the words ""difference"" and ""new"", which word comes first alphabetically?
A:",difference,new,0.6
2698,"Q: Of the words ""steal"" and ""elephant"", which word comes first alphabetically?
A:",elephant,steal,0.8
